6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
6.551281362771987915e-02 5.904271081089973450e-02 5.068471282720565796e-02 1.430412475019693375e-02 5.596029162406921387e-01 3.583900034427642822e-01 4.765490591526031494e-01 1.364673674106597900e-01 1.266392171382904053e-01 1.541505306959152222e-01 1.396911442279815674e-01 1.931364834308624268e-01 2.525781393051147461e-01 4.059556424617767334e-01 1.972109377384185791e-01 2.536930143833160400e-01 1.941295266151428223e+00 2.695053219795227051e-01 3.750297725200653076e-01 7.383773803710937500e+00 3.703325748443603516e+00 1.533118128776550293e+00 6.633298492431640625e+01 5.072476196289062500e+01 8.241740417480468750e+01 2.503732490539550781e+01 3.318597030639648438e+01 7.750348663330078125e+01 2.546113204956054688e+01 1.227005233764648438e+02 9.502503967285156250e+01 5.848868179321289062e+01 1.067412033081054688e+02 1.384084625244140625e+02 6.116305589675903320e-01 5.767087340354919434e-01 5.651584863662719727e-01 3.579883277416229248e-01 6.228356361389160156e-01 7.153422832489013672e-01 5.381575822830200195e-01 2.728255748748779297e+00 3.847495913505554199e-01 5.686200261116027832e-01 1.162121653556823730e+00 5.052859187126159668e-01
